itemLabel,jardueraLabel,sexua_edo_generoaLabel,jaiolekuaLabel,irudia,jaiotza_data,item
Bénédicte Delmas,edertasun lehiaketan parte-hartzaile,emakumezkoa,Baiona,,1972-07-07T00:00:00Z,http://www.wikidata.org/entity/Q2929892
Camille Dussarthou,politikari,gizonezkoa,Baiona,,1907-12-04T00:00:00Z,http://www.wikidata.org/entity/Q2934920
Caroline Sarran,surflari,emakumezkoa,Baiona,,1984-12-24T00:00:00Z,http://www.wikidata.org/entity/Q2940056
Charles Korta,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Corta%2C%20Charles%20Eustache.jpg,1805-11-02T00:00:00Z,http://www.wikidata.org/entity/Q2958785
Xarles Bidegain,unibertsitateko irakasle,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Xarles%20Videgain%202013.jpg,1947-06-30T00:00:00Z,http://www.wikidata.org/entity/Q2960394
Xarles Bidegain,hizkuntzalari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Xarles%20Videgain%202013.jpg,1947-06-30T00:00:00Z,http://www.wikidata.org/entity/Q2960394
Charlotte Preiss,saskibaloi jokalari,emakumezkoa,Baiona,,1987-01-30T00:00:00Z,http://www.wikidata.org/entity/Q2961006
Christian Abart,aktore,gizonezkoa,Baiona,,1959-02-21T00:00:00Z,http://www.wikidata.org/entity/Q2964996
Christian Abart,abeslari,gizonezkoa,Baiona,,1959-02-21T00:00:00Z,http://www.wikidata.org/entity/Q2964996
Christian Abart,zinema aktore,gizonezkoa,Baiona,,1959-02-21T00:00:00Z,http://www.wikidata.org/entity/Q2964996
Christophe Hondelatte,berriemaile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Christophe%20Hondelatte.jpg,1962-12-17T00:00:00Z,http://www.wikidata.org/entity/Q2966293
Christophe Hondelatte,kazetari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Christophe%20Hondelatte.jpg,1962-12-17T00:00:00Z,http://www.wikidata.org/entity/Q2966293
Christophe Hondelatte,irrati-esatari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Christophe%20Hondelatte.jpg,1962-12-17T00:00:00Z,http://www.wikidata.org/entity/Q2966293
Christophe Milhères,hamabosteko errugbilari,gizonezkoa,Baiona,,1972-01-03T00:00:00Z,http://www.wikidata.org/entity/Q2966389
Christophe Milhères,hamabosteko errugbi entrenatzailea,gizonezkoa,Baiona,,1972-01-03T00:00:00Z,http://www.wikidata.org/entity/Q2966389
Claire Karabatsos,surflari,emakumezkoa,Baiona,,1978-02-05T00:00:00Z,http://www.wikidata.org/entity/Q2975055
Cédric Bergez,hamabosteko errugbilari,gizonezkoa,Baiona,,1975-02-08T00:00:00Z,http://www.wikidata.org/entity/Q3009851
Damien Lagrange,hamabosteko errugbilari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Damien%20Lagrange%20-%20US%20Oyonnax%20-%20Rugby%20club%20toulonnais%2C%2028th%20September%202013.jpg,1987-07-04T00:00:00Z,http://www.wikidata.org/entity/Q3012795
Damien Lagrange,hamahiruko errugbilari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Damien%20Lagrange%20-%20US%20Oyonnax%20-%20Rugby%20club%20toulonnais%2C%2028th%20September%202013.jpg,1987-07-04T00:00:00Z,http://www.wikidata.org/entity/Q3012795
Daniel Argote,irakasle,gizonezkoa,Baiona,,1910-07-21T00:00:00Z,http://www.wikidata.org/entity/Q3013677
Daniel Argote,miembro de la Resistencia francesa,gizonezkoa,Baiona,,1910-07-21T00:00:00Z,http://www.wikidata.org/entity/Q3013677
Daniel Larretxea,hamabosteko errugbilari,gizonezkoa,Baiona,,1977-07-09T00:00:00Z,http://www.wikidata.org/entity/Q3014282
David Bichindaritz,soinu-ingeniari,gizonezkoa,Baiona,,1974-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3017507
David Bichindaritz,musikari,gizonezkoa,Baiona,,1974-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3017507
Delphine Ernotte,ingeniari,emakumezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Delphine%20Ernotte%20Cunci.jpg,1966-07-28T00:00:00Z,http://www.wikidata.org/entity/Q3021823
Delphine Ernotte,exekutibo,emakumezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Delphine%20Ernotte%20Cunci.jpg,1966-07-28T00:00:00Z,http://www.wikidata.org/entity/Q3021823
Denis Greslin,politikari,gizonezkoa,Baiona,,1973-11-04T00:00:00Z,http://www.wikidata.org/entity/Q3022720
Didier Mundutegi,itsasturi,gizonezkoa,Baiona,,1953-05-19T00:00:00Z,http://www.wikidata.org/entity/Q3027124
Thierry Elissalde,txirrindulari,gizonezkoa,Baiona,,1969-04-05T00:00:00Z,http://www.wikidata.org/entity/Q3029577
Dominique Burukoa,tronpeta-jotzaile,gizonezkoa,Baiona,,1952-05-23T00:00:00Z,http://www.wikidata.org/entity/Q3035033
Eugène Billac,hamabosteko errugbilari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne%20Billac%20le%2013%20mai%201923%2C%20capitaine%20de%20l%27Aviron%20bayonnais%2C%20finale%20du%20championnat%20de%20France%20%28Colombes%29.jpg,1898-03-16T00:00:00Z,http://www.wikidata.org/entity/Q3059727
Ferdinand Corrèges,margolari,gizonezkoa,Baiona,,1844-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3068544
Fernand Daguin,geologo,gizonezkoa,Baiona,,1889-02-19T00:00:00Z,http://www.wikidata.org/entity/Q3069098
Francis Darizcuren,musikari,gizonezkoa,Baiona,,1938-01-27T00:00:00Z,http://www.wikidata.org/entity/Q3081379
Francis Darizcuren,gitarra-jotzaile,gizonezkoa,Baiona,,1938-01-27T00:00:00Z,http://www.wikidata.org/entity/Q3081379
Francis Jauregiberri,unibertsitateko irakasle,gizonezkoa,Baiona,,1913,http://www.wikidata.org/entity/Q3081506
Francis Jauregiberri,soziologo,gizonezkoa,Baiona,,1913,http://www.wikidata.org/entity/Q3081506
Francis Lalanne,aktore,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Lalanne.png,1958-08-08T00:00:00Z,http://www.wikidata.org/entity/Q3081533
Francis Lalanne,poeta,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Lalanne.png,1958-08-08T00:00:00Z,http://www.wikidata.org/entity/Q3081533
Francis Lalanne,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Lalanne.png,1958-08-08T00:00:00Z,http://www.wikidata.org/entity/Q3081533
Francis Lalanne,abeslari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Lalanne.png,1958-08-08T00:00:00Z,http://www.wikidata.org/entity/Q3081533
Francis Lalanne,egile abeslari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Lalanne.png,1958-08-08T00:00:00Z,http://www.wikidata.org/entity/Q3081533
Francis Lalanne,kantugile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Lalanne.png,1958-08-08T00:00:00Z,http://www.wikidata.org/entity/Q3081533
Francis Marmande,idazle,gizonezkoa,Baiona,,1945-01-10T00:00:00Z,http://www.wikidata.org/entity/Q3081580
Francis Marmande,musika-kritikari,gizonezkoa,Baiona,,1945-01-10T00:00:00Z,http://www.wikidata.org/entity/Q3081580
Francis Marmande,literatura-kritikari,gizonezkoa,Baiona,,1945-01-10T00:00:00Z,http://www.wikidata.org/entity/Q3081580
Francis Marmande,jazz musikari,gizonezkoa,Baiona,,1945-01-10T00:00:00Z,http://www.wikidata.org/entity/Q3081580
Franck Anglade,hamabosteko errugbilari,gizonezkoa,Baiona,,1981-03-21T00:00:00Z,http://www.wikidata.org/entity/Q3082049
François Batbedat,enpresaburu,gizonezkoa,Baiona,,1745-04-01T00:00:00Z,http://www.wikidata.org/entity/Q3083912
François Batbedat,politikari,gizonezkoa,Baiona,,1745-04-01T00:00:00Z,http://www.wikidata.org/entity/Q3083912
François Batbedat,itzultzaile,gizonezkoa,Baiona,,1745-04-01T00:00:00Z,http://www.wikidata.org/entity/Q3083912
François Batbedat,agronomo,gizonezkoa,Baiona,,1745-04-01T00:00:00Z,http://www.wikidata.org/entity/Q3083912
François Duhourcau,historialari,gizonezkoa,Baiona,,1883-02-25T00:00:00Z,http://www.wikidata.org/entity/Q3084516
François Duhourcau,biografo,gizonezkoa,Baiona,,1883-02-25T00:00:00Z,http://www.wikidata.org/entity/Q3084516
François Duhourcau,eleberrigile,gizonezkoa,Baiona,,1883-02-25T00:00:00Z,http://www.wikidata.org/entity/Q3084516
François Faurie,politikari,gizonezkoa,Baiona,,1785-03-09T00:00:00Z,http://www.wikidata.org/entity/Q3084601
Maryse Ducazau,poeta,emakumezkoa,Baiona,,1913,http://www.wikidata.org/entity/Q12263202
Maryse Ducazau,antzerkigile,emakumezkoa,Baiona,,1913,http://www.wikidata.org/entity/Q12263202
Nikolas Blain,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Nikolasblain.JPG,1988-04-02T00:00:00Z,http://www.wikidata.org/entity/Q12264858
Pierre Alvarez,arraunlari,gizonezkoa,Baiona,,1887-08-07T00:00:00Z,http://www.wikidata.org/entity/Q12265943
Pierre Dubedat,Itsaslapurra,gizonezkoa,Baiona,,1750-01-01T00:00:00Z,http://www.wikidata.org/entity/Q12265952
Pierre Hernandez,boxeolari,gizonezkoa,Baiona,,1928-11-22T00:00:00Z,http://www.wikidata.org/entity/Q12265960
Pierre Iturbide,legelari,gizonezkoa,Baiona,,1849-01-01T00:00:00Z,http://www.wikidata.org/entity/Q12265961
Pierre Iturbide,artxibozain,gizonezkoa,Baiona,,1849-01-01T00:00:00Z,http://www.wikidata.org/entity/Q12265961
Pierre Lesca de Hitze,idazle,gizonezkoa,Baiona,,1729-01-01T00:00:00Z,http://www.wikidata.org/entity/Q12265963
Victor Bernard Derrecagaix,gudari,gizonezkoa,Baiona,,1833-12-14T00:00:00Z,http://www.wikidata.org/entity/Q12268855
Victor Bernard Derrecagaix,armadako ofizial,gizonezkoa,Baiona,,1833-12-14T00:00:00Z,http://www.wikidata.org/entity/Q12268855
Victor Bernard Derrecagaix,historialari,gizonezkoa,Baiona,,1833-12-14T00:00:00Z,http://www.wikidata.org/entity/Q12268855
Victor Bernard Derrecagaix,geografo,gizonezkoa,Baiona,,1833-12-14T00:00:00Z,http://www.wikidata.org/entity/Q12268855
Victor Bernard Derrecagaix,esploratzaile,gizonezkoa,Baiona,,1833-12-14T00:00:00Z,http://www.wikidata.org/entity/Q12268855
Xumai Murua,katedradun,gizonezkoa,Baiona,,1985-01-17T00:00:00Z,http://www.wikidata.org/entity/Q12269099
Xumai Murua,bertsolari,gizonezkoa,Baiona,,1985-01-17T00:00:00Z,http://www.wikidata.org/entity/Q12269099
Étienne Lesbats,arraunlari,gizonezkoa,Baiona,,1887-08-07T00:00:00Z,http://www.wikidata.org/entity/Q12269541
Louis Genevois,kimikari,gizonezkoa,Baiona,,1900-03-05T00:00:00Z,http://www.wikidata.org/entity/Q13411327
Louis Genevois,biokimikari,gizonezkoa,Baiona,,1900-03-05T00:00:00Z,http://www.wikidata.org/entity/Q13411327
Christian Andreu,musikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Gojira%20BergenCalling2011%20ChristianMisje-5171.jpg,1976-11-15T00:00:00Z,http://www.wikidata.org/entity/Q13534267
Christian Andreu,gitarra-jotzaile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Gojira%20BergenCalling2011%20ChristianMisje-5171.jpg,1976-11-15T00:00:00Z,http://www.wikidata.org/entity/Q13534267
Prosper-Michel-Arnaud Hiraburu,apaiz katoliko,gizonezkoa,Baiona,,1805-10-07T00:00:00Z,http://www.wikidata.org/entity/Q15261069
Prosper-Michel-Arnaud Hiraburu,Bikario orokor,gizonezkoa,Baiona,,1805-10-07T00:00:00Z,http://www.wikidata.org/entity/Q15261069
Jules Labat,politikari,gizonezkoa,Baiona,,1819-01-28T00:00:00Z,http://www.wikidata.org/entity/Q15264150
Pierre de Laussat,politikari,gizonezkoa,Baiona,,1795-08-10T00:00:00Z,http://www.wikidata.org/entity/Q15264245
Pierre-Léon Basterrèche,armadore,gizonezkoa,Baiona,,1763-02-28T00:00:00Z,http://www.wikidata.org/entity/Q15406898
Pierre-Léon Basterrèche,bankari,gizonezkoa,Baiona,,1763-02-28T00:00:00Z,http://www.wikidata.org/entity/Q15406898
Thomas Joly,armadako ofizial,gizonezkoa,Baiona,,1748-08-10T00:00:00Z,http://www.wikidata.org/entity/Q15967629
Jean Nicolas Xavier Ducasse,armadako ofizial,gizonezkoa,Baiona,,1771-07-24T00:00:00Z,http://www.wikidata.org/entity/Q15967866
Jean-Charles de Lesseps,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Lesseps%2C%20journaliste.jpg,1804-04-02T00:00:00Z,http://www.wikidata.org/entity/Q15969173
Jean-Charles de Lesseps,kazetari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Lesseps%2C%20journaliste.jpg,1804-04-02T00:00:00Z,http://www.wikidata.org/entity/Q15969173
Firmin Marrast,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Album%20des%20d%C3%A9put%C3%A9s%20au%20Corps%20l%C3%A9gislatif%20entre%201852-1857-Marrast.jpg,1799-11-12T00:00:00Z,http://www.wikidata.org/entity/Q15969604
Charles Raabe,gudari,gizonezkoa,Baiona,,1811-05-03T00:00:00Z,http://www.wikidata.org/entity/Q15970162
Michel Frois,enpresaburu,gizonezkoa,Baiona,,1914-01-18T00:00:00Z,http://www.wikidata.org/entity/Q15971670
Leandro Oroz,margolari,gizonezkoa,Baiona,,1883-08-07T00:00:00Z,http://www.wikidata.org/entity/Q15984083
Joseph Basterretxe,politikari,gizonezkoa,Baiona,,1800-05-10T00:00:00Z,http://www.wikidata.org/entity/Q15992426
Joseph Choribit,politikari,gizonezkoa,Baiona,,1875-02-23T00:00:00Z,http://www.wikidata.org/entity/Q16025449
Léon Guichenné,politikari,gizonezkoa,Baiona,,1845-09-07T00:00:00Z,http://www.wikidata.org/entity/Q16025827
Amédée de Laborde-Noguez,politikari,gizonezkoa,Baiona,,1823-08-21T00:00:00Z,http://www.wikidata.org/entity/Q16025903
Robert Mitchell,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Mitchell%2C%20Robert.jpg,1839-05-21T00:00:00Z,http://www.wikidata.org/entity/Q16026431
Robert Mitchell,redactor jefe,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Mitchell%2C%20Robert.jpg,1839-05-21T00:00:00Z,http://www.wikidata.org/entity/Q16026431
Robert Mitchell,kazetari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Mitchell%2C%20Robert.jpg,1839-05-21T00:00:00Z,http://www.wikidata.org/entity/Q16026431
Benoît-Martin Sourigues,politikari,gizonezkoa,Baiona,,1820-02-11T00:00:00Z,http://www.wikidata.org/entity/Q16026519
Albert Mora,politikari,gizonezkoa,Baiona,,1896-04-04T00:00:00Z,http://www.wikidata.org/entity/Q16027061
Joseph-Martin Urtasun,apaiz katoliko,gizonezkoa,Baiona,,1894-08-09T00:00:00Z,http://www.wikidata.org/entity/Q16027481
Joseph-Martin Urtasun,prelatu,gizonezkoa,Baiona,,1894-08-09T00:00:00Z,http://www.wikidata.org/entity/Q16027481
Jules Pavillard,botanikari,gizonezkoa,Baiona,,1868-04-07T00:00:00Z,http://www.wikidata.org/entity/Q16027655
Louis Etcheto,idazle,gizonezkoa,Baiona,,1909-01-01T00:00:00Z,http://www.wikidata.org/entity/Q16238478
Aquilino Ribeiro Machado,ingeniari,gizonezkoa,Baiona,,1930-04-06T00:00:00Z,http://www.wikidata.org/entity/Q16493173
Aquilino Ribeiro Machado,politikari,gizonezkoa,Baiona,,1930-04-06T00:00:00Z,http://www.wikidata.org/entity/Q16493173
Guanes Etxegarai,margolari,gizonezkoa,Baiona,,1954-07-19T00:00:00Z,http://www.wikidata.org/entity/Q16517451
Guanes Etxegarai,eskultore,gizonezkoa,Baiona,,1954-07-19T00:00:00Z,http://www.wikidata.org/entity/Q16517451
Jean Fourcade,historialari,gizonezkoa,Baiona,,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q16517793
Blanceman,aktore,gizonezkoa,Baiona,,1913,http://www.wikidata.org/entity/Q16532854
Sébastien Latour,komikigile,gizonezkoa,Baiona,,1975-05-02T00:00:00Z,http://www.wikidata.org/entity/Q3510176
Sébastien Lespès,gudari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Admiral%20Lespes.jpg,1828-03-13T00:00:00Z,http://www.wikidata.org/entity/Q3510198
Sébastien Rouet,hamabosteko errugbilari,gizonezkoa,Baiona,,1985-02-19T00:00:00Z,http://www.wikidata.org/entity/Q3510306
Thierry Henri,triatleta,gizonezkoa,Baiona,,1962-12-24T00:00:00Z,http://www.wikidata.org/entity/Q3524308
Thierry Sandre,idazle,gizonezkoa,Baiona,,1890-05-19T00:00:00Z,http://www.wikidata.org/entity/Q3524511
Thierry Sandre,poeta,gizonezkoa,Baiona,,1890-05-19T00:00:00Z,http://www.wikidata.org/entity/Q3524511
Vincent Etxeto,hamabosteko errugbilari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20Etcheto%202015-09-06.jpg,1969-03-05T00:00:00Z,http://www.wikidata.org/entity/Q3559614
Vincent Sardon,umorista grafiko,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Tampographe-atelier.jpg,1970-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3559835
Vincent Sohet,hamabosteko errugbilari,gizonezkoa,Baiona,,1982-01-16T00:00:00Z,http://www.wikidata.org/entity/Q3559841
Xabi Molia,gidoilari,gizonezkoa,Baiona,,1977-12-25T00:00:00Z,http://www.wikidata.org/entity/Q3570535
Xabi Molia,idazle,gizonezkoa,Baiona,,1977-12-25T00:00:00Z,http://www.wikidata.org/entity/Q3570535
Xabi Molia,zinema zuzendari,gizonezkoa,Baiona,,1977-12-25T00:00:00Z,http://www.wikidata.org/entity/Q3570535
Xavier Daramy,izotz-hockeyko jokalari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/XavierDaramy.JPG,1981-03-12T00:00:00Z,http://www.wikidata.org/entity/Q3570635
Xavier de Ravignan,idazle,gizonezkoa,Baiona,,1795-12-01T00:00:00Z,http://www.wikidata.org/entity/Q3570830
Xavier de Ravignan,director espiritual,gizonezkoa,Baiona,,1795-12-01T00:00:00Z,http://www.wikidata.org/entity/Q3570830
Xavier de Ravignan,legelari,gizonezkoa,Baiona,,1795-12-01T00:00:00Z,http://www.wikidata.org/entity/Q3570830
Xavier de Ravignan,apaiz katoliko,gizonezkoa,Baiona,,1795-12-01T00:00:00Z,http://www.wikidata.org/entity/Q3570830
Xavier de Ravignan,predikari,gizonezkoa,Baiona,,1795-12-01T00:00:00Z,http://www.wikidata.org/entity/Q3570830
Xavier de Ravignan,teologo,gizonezkoa,Baiona,,1795-12-01T00:00:00Z,http://www.wikidata.org/entity/Q3570830
Yann Lesgourgues,hamabosteko errugbilari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/USO%20-%20UBB%20-%2020150829%20-%20Yann%20Lesgourgues.jpg,1991-01-17T00:00:00Z,http://www.wikidata.org/entity/Q3571675
Yves Derai,kazetari,gizonezkoa,Baiona,,1962-02-20T00:00:00Z,http://www.wikidata.org/entity/Q3573606
Yves Derai,argitaratzaile,gizonezkoa,Baiona,,1962-02-20T00:00:00Z,http://www.wikidata.org/entity/Q3573606
Édouard Ainciart,hamabosteko errugbilari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/EdouardAinciart.png,1908-12-21T00:00:00Z,http://www.wikidata.org/entity/Q3579716
Édouard Ducéré,erlojugile,gizonezkoa,Baiona,,1849-07-22T00:00:00Z,http://www.wikidata.org/entity/Q3579824
Édouard Ducéré,liburuzaina,gizonezkoa,Baiona,,1849-07-22T00:00:00Z,http://www.wikidata.org/entity/Q3579824
Édouard Ducéré,artxibozain,gizonezkoa,Baiona,,1849-07-22T00:00:00Z,http://www.wikidata.org/entity/Q3579824
Élie Lambert,arte-historialari,gizonezkoa,Baiona,,1888-04-10T00:00:00Z,http://www.wikidata.org/entity/Q3587752
Élie Lambert,arkeologo,gizonezkoa,Baiona,,1888-04-10T00:00:00Z,http://www.wikidata.org/entity/Q3587752
Élise Cestac,moja,emakumezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Elise%20Cestac%201.jpg,1811-03-14T00:00:00Z,http://www.wikidata.org/entity/Q3587941
Éric Bayle,kazetari,gizonezkoa,Baiona,,1963-08-09T00:00:00Z,http://www.wikidata.org/entity/Q3590969
Éric Daramy,izotz-hockeyko jokalari,gizonezkoa,Baiona,,1973-02-01T00:00:00Z,http://www.wikidata.org/entity/Q3591064
Éric Ospital,artisau,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Eric-ospital.JPG,1971-02-06T00:00:00Z,http://www.wikidata.org/entity/Q3591301
Éva Bisséni,judoka,emakumezkoa,Baiona,,1981-02-07T00:00:00Z,http://www.wikidata.org/entity/Q3592674
Jules Armingaud,biolin-jotzaile,gizonezkoa,Baiona,,1820-05-03T00:00:00Z,http://www.wikidata.org/entity/Q4069591
Katia Labèque,piano-jotzaile,emakumezkoa,Baiona,,1950-03-11T00:00:00Z,http://www.wikidata.org/entity/Q4251826
Emma Fursch-Madi,abeslari,emakumezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Emma%20Fursch-Madi.jpg,1847-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5372805
Emma Fursch-Madi,opera abeslari,emakumezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Emma%20Fursch-Madi.jpg,1847-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5372805
Fabrice Martin,tenislari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Fabrice%20Martin%2C%20Aegon%20Surbiton%20Trophy%2C%20London%2C%20UK%20-%20Diliff.jpg,1986-09-11T00:00:00Z,http://www.wikidata.org/entity/Q5428153
Alberto Novión,antzerkigile,gizonezkoa,Baiona,,1881-02-09T00:00:00Z,http://www.wikidata.org/entity/Q5663380
Alberto Novión,antzerki zuzendari,gizonezkoa,Baiona,,1881-02-09T00:00:00Z,http://www.wikidata.org/entity/Q5663380
Gloria Alcorta,idazle,emakumezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Gloria%20Alcorta.jpg,1915-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5813727
Gloria Alcorta,poeta,emakumezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Gloria%20Alcorta.jpg,1915-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5813727
Gloria Alcorta,antzerkigile,emakumezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Gloria%20Alcorta.jpg,1915-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5813727
Gloria Alcorta,eskultore,emakumezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Gloria%20Alcorta.jpg,1915-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5813727
Gloria Alcorta,idazle,emakumezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Gloria%20Alcorta.jpg,1915-09-30T00:00:00Z,http://www.wikidata.org/entity/Q5813727
Gloria Alcorta,poeta,emakumezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Gloria%20Alcorta.jpg,1915-09-30T00:00:00Z,http://www.wikidata.org/entity/Q5813727
Gloria Alcorta,antzerkigile,emakumezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Gloria%20Alcorta.jpg,1915-09-30T00:00:00Z,http://www.wikidata.org/entity/Q5813727
Gloria Alcorta,eskultore,emakumezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Gloria%20Alcorta.jpg,1915-09-30T00:00:00Z,http://www.wikidata.org/entity/Q5813727
Henri Lapeyre,idazle,gizonezkoa,Baiona,,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5894431
Henri Lapeyre,historialari,gizonezkoa,Baiona,,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5894431
Henri Lapeyre,unibertsitateko irakasle,gizonezkoa,Baiona,,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5894431
Henri Lapeyre,hispanista,gizonezkoa,Baiona,,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5894431
José Olarra,aktore,gizonezkoa,Baiona,,1896-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5944366
Paul Lisak,margolari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Lisak%20in%20his%20studio.jpg,1967-01-30T00:00:00Z,http://www.wikidata.org/entity/Q6067223
Jean Elitxagarai,arraunlari,gizonezkoa,Baiona,,1886-09-03T00:00:00Z,http://www.wikidata.org/entity/Q6170612
Kévin Rodrigues,futbolari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Real%20Sociedad%20-%20Red%20Bull%20Salzburgo%2073%20%2838496663510%29%20%28cropped%29.jpg,1994-03-05T00:00:00Z,http://www.wikidata.org/entity/Q6453723
Oumar Diaby,futbolari,gizonezkoa,Baiona,,1990-02-07T00:00:00Z,http://www.wikidata.org/entity/Q6471044
Paul Barroilhet,abeslari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Barroilhet%2C%20by%20Thomas%20Couture.jpg,1810-09-22T00:00:00Z,http://www.wikidata.org/entity/Q7149245
Paul Barroilhet,opera abeslari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Barroilhet%2C%20by%20Thomas%20Couture.jpg,1810-09-22T00:00:00Z,http://www.wikidata.org/entity/Q7149245
Stephen Cabarrus,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Stephen%20Cabarrus.jpg,1754-08-29T00:00:00Z,http://www.wikidata.org/entity/Q7608843
Xavier Ipharragerre,futbolari,gizonezkoa,Baiona,,1975-09-03T00:00:00Z,http://www.wikidata.org/entity/Q8043263
Xavier Ouellet,izotz-hockeyko jokalari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Ouellet%20Xavier%20%2839326413075%29.jpg,1993-07-29T00:00:00Z,http://www.wikidata.org/entity/Q8043290
Éliane Jeannin-Garreau,miembro de la Resistencia francesa,emakumezkoa,Baiona,,1911-03-18T00:00:00Z,http://www.wikidata.org/entity/Q8078202
Alberto Larroque,abokatu,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Alberto%20Larroque.JPG,1819-01-01T00:00:00Z,http://www.wikidata.org/entity/Q8193513
Alberto Larroque,legelari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Alberto%20Larroque.JPG,1819-01-01T00:00:00Z,http://www.wikidata.org/entity/Q8193513
